,Geographic Area Name,Population,cdtaname,boroname_left,cdta2020,geoid,Demand,geometry,lon,lat
86,"Block 1011, Block Group 1, Census Tract 13, Kings County, New York",410,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470013001011,9,POINT (-73.9861116346256 40.69570240946261),-73.9861116346256,40.69570240946261
87,"Block 1013, Block Group 1, Census Tract 13, Kings County, New York",14,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470013001013,1,POINT (-73.98786153052768 40.69551843931579),-73.98786153052768,40.69551843931579
88,"Block 1019, Block Group 1, Census Tract 13, Kings County, New York",11,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470013001019,1,POINT (-73.99066210964939 40.69848790695389),-73.99066210964939,40.69848790695389
89,"Block 1020, Block Group 1, Census Tract 13, Kings County, New York",26,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470013001020,1,POINT (-73.98953167575338 40.69559427821169),-73.98953167575338,40.695594278211686
90,"Block 1000, Block Group 1, Census Tract 15.01, Kings County, New York",209,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015011000,5,POINT (-73.98355490859063 40.69793688383938),-73.98355490859063,40.697936883839375
91,"Block 1001, Block Group 1, Census Tract 15.01, Kings County, New York",351,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015011001,8,POINT (-73.98448970277867 40.6980159349169),-73.98448970277867,40.698015934916896
92,"Block 1002, Block Group 1, Census Tract 15.01, Kings County, New York",82,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015011002,2,POINT (-73.98445809318039 40.69684731039992),-73.9844580931804,40.69684731039992
93,"Block 1003, Block Group 1, Census Tract 15.01, Kings County, New York",163,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015011003,4,POINT (-73.98362419617931 40.69682632903164),-73.9836241961793,40.696826329031644
94,"Block 1004, Block Group 1, Census Tract 15.01, Kings County, New York",844,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015011004,18,POINT (-73.98273577145564 40.69686665915631),-73.98273577145564,40.69686665915631
95,"Block 1010, Block Group 1, Census Tract 15.01, Kings County, New York",397,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015011010,9,POINT (-73.98282373772088 40.69552650660827),-73.98282373772088,40.69552650660827
96,"Block 1011, Block Group 1, Census Tract 15.01, Kings County, New York",625,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015011011,14,POINT (-73.98366243116855 40.69539961407748),-73.98366243116855,40.69539961407748
97,"Block 2005, Block Group 2, Census Tract 15.01, Kings County, New York",555,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015012005,12,POINT (-73.98048637670703 40.69537312662806),-73.98048637670703,40.695373126628056
98,"Block 2006, Block Group 2, Census Tract 15.01, Kings County, New York",548,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015012006,12,POINT (-73.98179990233149 40.69533009478912),-73.98179990233149,40.69533009478912
99,"Block 2007, Block Group 2, Census Tract 15.01, Kings County, New York",174,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015012007,4,POINT (-73.98210156212124 40.69450089305398),-73.98210156212124,40.694500893053984
100,"Block 2008, Block Group 2, Census Tract 15.01, Kings County, New York",151,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015012008,4,POINT (-73.98128994459748 40.69442112212815),-73.98128994459748,40.694421122128155
101,"Block 2009, Block Group 2, Census Tract 15.01, Kings County, New York",232,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015012009,5,POINT (-73.9809569638648 40.69526670520202),-73.9809569638648,40.695266705202016
102,"Block 2010, Block Group 2, Census Tract 15.01, Kings County, New York",269,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015012010,6,POINT (-73.98173169520798 40.69384573894337),-73.98173169520798,40.693845738943374
103,"Block 2011, Block Group 2, Census Tract 15.01, Kings County, New York",204,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015012011,5,POINT (-73.98068053176351 40.69408099665467),-73.98068053176351,40.69408099665467
104,"Block 2012, Block Group 2, Census Tract 15.01, Kings County, New York",357,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015012012,8,POINT (-73.98011010255499 40.69417050444057),-73.98011010255499,40.69417050444057
105,"Block 1000, Block Group 1, Census Tract 15.02, Kings County, New York",1067,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015021000,23,POINT (-73.98287508966354 40.69451150403245),-73.98287508966354,40.69451150403245
106,"Block 1005, Block Group 1, Census Tract 15.02, Kings County, New York",418,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015021005,9,POINT (-73.98277156017784 40.69326893323082),-73.98277156017784,40.69326893323082
107,"Block 1011, Block Group 1, Census Tract 15.02, Kings County, New York",1092,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015021011,24,POINT (-73.98268414498546 40.69058973907472),-73.98268414498546,40.69058973907472
108,"Block 1012, Block Group 1, Census Tract 15.02, Kings County, New York",450,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015021012,10,POINT (-73.98391709792269 40.69118955619362),-73.98391709792269,40.69118955619362
109,"Block 1014, Block Group 1, Census Tract 15.02, Kings County, New York",631,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015021014,14,POINT (-73.98478948295408 40.69254177897957),-73.98478948295408,40.69254177897957
110,"Block 1015, Block Group 1, Census Tract 15.02, Kings County, New York",1783,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015021015,38,POINT (-73.98484995536325 40.69139393428692),-73.98484995536325,40.69139393428692
111,"Block 1016, Block Group 1, Census Tract 15.02, Kings County, New York",22,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015021016,1,POINT (-73.981798529662 40.69058035140169),-73.981798529662,40.690580351401685
112,"Block 1017, Block Group 1, Census Tract 15.02, Kings County, New York",17,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015021017,1,POINT (-73.98215191157396 40.69271140455196),-73.98215191157396,40.69271140455196
113,"Block 1018, Block Group 1, Census Tract 15.02, Kings County, New York",321,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015021018,7,POINT (-73.9820117132828 40.69166319803841),-73.9820117132828,40.69166319803841
114,"Block 1001, Block Group 1, Census Tract 21, Kings County, New York",20,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021001001,1,POINT (-73.99309619608562 40.70414365997882),-73.99309619608562,40.70414365997882
115,"Block 1004, Block Group 1, Census Tract 21, Kings County, New York",89,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021001004,2,POINT (-73.99369077494107 40.70296111818353),-73.99369077494107,40.70296111818353
116,"Block 1009, Block Group 1, Census Tract 21, Kings County, New York",625,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021001009,14,POINT (-73.9916185559083 40.70304188257441),-73.9916185559083,40.70304188257441
117,"Block 1010, Block Group 1, Census Tract 21, Kings County, New York",210,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021001010,5,POINT (-73.99013572731506 40.70302079128034),-73.99013572731506,40.703020791280345
118,"Block 1011, Block Group 1, Census Tract 21, Kings County, New York",447,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021001011,10,POINT (-73.99011275802492 40.70355103825393),-73.99011275802492,40.70355103825393
119,"Block 1017, Block Group 1, Census Tract 21, Kings County, New York",590,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021001017,13,POINT (-73.9904622706525 40.70207127773018),-73.9904622706525,40.70207127773018
120,"Block 2000, Block Group 2, Census Tract 21, Kings County, New York",124,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021002000,3,POINT (-73.98776107538572 40.70450014123097),-73.98776107538572,40.70450014123097
121,"Block 2005, Block Group 2, Census Tract 21, Kings County, New York",191,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021002005,5,POINT (-73.98799732372376 40.70413956047905),-73.98799732372376,40.70413956047905
122,"Block 2006, Block Group 2, Census Tract 21, Kings County, New York",13,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021002006,1,POINT (-73.98705997539201 40.70410173737337),-73.98705997539201,40.70410173737337
123,"Block 2007, Block Group 2, Census Tract 21, Kings County, New York",42,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021002007,1,POINT (-73.98709948796008 40.70344369278508),-73.98709948796008,40.70344369278508
124,"Block 2008, Block Group 2, Census Tract 21, Kings County, New York",12,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021002008,1,POINT (-73.98784485216532 40.70350447757937),-73.98784485216532,40.70350447757937
125,"Block 2009, Block Group 2, Census Tract 21, Kings County, New York",12,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021002009,1,POINT (-73.98720917890824 40.7028692962846),-73.98720917890824,40.702869296284604
126,"Block 2015, Block Group 2, Census Tract 21, Kings County, New York",342,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021002015,8,POINT (-73.98916500022264 40.70359986792978),-73.98916500022264,40.70359986792978
127,"Block 2018, Block Group 2, Census Tract 21, Kings County, New York",337,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021002018,8,POINT (-73.98911607512565 40.70205849416038),-73.98911607512565,40.70205849416038
128,"Block 2019, Block Group 2, Census Tract 21, Kings County, New York",188,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021002019,4,POINT (-73.98821155142804 40.70203899870737),-73.98821155142804,40.70203899870737
129,"Block 2029, Block Group 2, Census Tract 21, Kings County, New York",568,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021002029,13,POINT (-73.98715205462202 40.70208497914502),-73.98715205462202,40.70208497914502
130,"Block 3000, Block Group 3, Census Tract 21, Kings County, New York",20,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003000,1,POINT (-73.98281866532523 40.70520889342383),-73.98281866532523,40.70520889342383
131,"Block 3001, Block Group 3, Census Tract 21, Kings County, New York",70,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003001,2,POINT (-73.98559641923778 40.70405086148349),-73.98559641923778,40.704050861483495
132,"Block 3005, Block Group 3, Census Tract 21, Kings County, New York",109,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003005,3,POINT (-73.9806092220776 40.70330223383154),-73.9806092220776,40.703302233831536
133,"Block 3006, Block Group 3, Census Tract 21, Kings County, New York",30,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003006,1,POINT (-73.98189312571789 40.70331730071869),-73.98189312571789,40.70331730071869
134,"Block 3007, Block Group 3, Census Tract 21, Kings County, New York",185,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003007,4,POINT (-73.98366923551001 40.7033275712683),-73.98366923551,40.703327571268304
135,"Block 3008, Block Group 3, Census Tract 21, Kings County, New York",489,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003008,11,POINT (-73.98563611455499 40.70339468602301),-73.98563611455499,40.70339468602301
136,"Block 3009, Block Group 3, Census Tract 21, Kings County, New York",446,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003009,10,POINT (-73.98567668873629 40.70272744208912),-73.98567668873629,40.70272744208912
137,"Block 3010, Block Group 3, Census Tract 21, Kings County, New York",91,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003010,2,POINT (-73.98372882787511 40.70265928986208),-73.98372882787511,40.70265928986208
138,"Block 3011, Block Group 3, Census Tract 21, Kings County, New York",58,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003011,2,POINT (-73.98196268273995 40.70259776703949),-73.98196268273995,40.70259776703949
139,"Block 3012, Block Group 3, Census Tract 21, Kings County, New York",54,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003012,2,POINT (-73.9806083693355 40.70218627785543),-73.9806083693355,40.70218627785543
140,"Block 3013, Block Group 3, Census Tract 21, Kings County, New York",212,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003013,5,POINT (-73.98191699442124 40.70163506578559),-73.98191699442124,40.70163506578559
141,"Block 3014, Block Group 3, Census Tract 21, Kings County, New York",241,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003014,6,POINT (-73.98378116292352 40.7018632951155),-73.98378116292352,40.7018632951155
142,"Block 3015, Block Group 3, Census Tract 21, Kings County, New York",133,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003015,3,POINT (-73.98572567854529 40.70194005982243),-73.9857256785453,40.70194005982243
143,"Block 3016, Block Group 3, Census Tract 21, Kings County, New York",27,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003016,1,POINT (-73.98564868089139 40.70104972337268),-73.98564868089139,40.70104972337268
144,"Block 1000, Block Group 1, Census Tract 23, Kings County, New York",1372,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470023001000,30,POINT (-73.98385349385305 40.70078023403352),-73.98385349385305,40.700780234033516
145,"Block 2000, Block Group 2, Census Tract 23, Kings County, New York",1486,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470023002000,32,POINT (-73.98166135926633 40.70055158613679),-73.98166135926633,40.70055158613679
146,"Block 3000, Block Group 3, Census Tract 23, Kings County, New York",1047,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470023003000,23,POINT (-73.98175998432893 40.69885917528715),-73.98175998432893,40.69885917528715
147,"Block 3007, Block Group 3, Census Tract 23, Kings County, New York",35,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470023003007,1,POINT (-73.98159165142019 40.69806973309152),-73.98159165142019,40.69806973309152
148,"Block 1003, Block Group 1, Census Tract 29.01, Kings County, New York",841,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470029011003,18,POINT (-73.97889470238418 40.69580385218556),-73.97889470238418,40.695803852185556
149,"Block 1004, Block Group 1, Census Tract 29.01, Kings County, New York",623,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470029011004,14,POINT (-73.97988452442127 40.69542630002487),-73.97988452442127,40.69542630002487
150,"Block 1005, Block Group 1, Census Tract 29.01, Kings County, New York",335,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470029011005,8,POINT (-73.97867133557043 40.69506618207568),-73.97867133557043,40.695066182075685
151,"Block 1006, Block Group 1, Census Tract 29.01, Kings County, New York",379,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470029011006,9,POINT (-73.97828280282474 40.69394314327232),-73.97828280282474,40.69394314327232
152,"Block 1007, Block Group 1, Census Tract 29.01, Kings County, New York",284,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470029011007,7,POINT (-73.97934059759444 40.6941635299079),-73.97934059759444,40.694163529907904
153,"Block 2001, Block Group 2, Census Tract 29.01, Kings County, New York",46,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470029012001,1,POINT (-73.97746765739966 40.69624557205998),-73.97746765739966,40.69624557205998
154,"Block 2004, Block Group 2, Census Tract 29.01, Kings County, New York",123,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470029012004,3,POINT (-73.97667399649879 40.69520217995664),-73.97667399649879,40.69520217995664
155,"Block 2005, Block Group 2, Census Tract 29.01, Kings County, New York",194,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470029012005,5,POINT (-73.97648145581037 40.69418999362316),-73.97648145581037,40.69418999362316
156,"Block 2006, Block Group 2, Census Tract 29.01, Kings County, New York",199,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470029012006,5,POINT (-73.97744466091933 40.69408684242815),-73.97744466091933,40.69408684242815
157,"Block 2007, Block Group 2, Census Tract 29.01, Kings County, New York",125,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470029012007,3,POINT (-73.97673068461611 40.69364312333943),-73.97673068461611,40.693643123339434
158,"Block 1000, Block Group 1, Census Tract 31.01, Kings County, New York",928,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470031011000,20,POINT (-73.97833180274847 40.69243747208943),-73.97833180274847,40.69243747208943
159,"Block 1001, Block Group 1, Census Tract 31.01, Kings County, New York",1838,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470031011001,39,POINT (-73.98041261349054 40.69271088761248),-73.98041261349054,40.69271088761248
160,"Block 1002, Block Group 1, Census Tract 31.01, Kings County, New York",350,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470031011002,8,POINT (-73.98213528401253 40.6932700908799),-73.98213528401253,40.6932700908799
161,"Block 2000, Block Group 2, Census Tract 31.01, Kings County, New York",229,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470031012000,5,POINT (-73.98024684776684 40.69064894296055),-73.98024684776684,40.69064894296055
162,"Block 2001, Block Group 2, Census Tract 31.01, Kings County, New York",18,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470031012001,1,POINT (-73.9817343424706 40.69177876159267),-73.9817343424706,40.69177876159267
163,"Block 3000, Block Group 3, Census Tract 31.01, Kings County, New York",32,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470031013000,1,POINT (-73.97804904292697 40.69080334366127),-73.97804904292697,40.690803343661266
164,"Block 1000, Block Group 1, Census Tract 33, Kings County, New York",537,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470033001000,12,POINT (-73.97535669241998 40.68844410735588),-73.97535669241998,40.688444107355885
165,"Block 1001, Block Group 1, Census Tract 33, Kings County, New York",300,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470033001001,7,POINT (-73.97634861985841 40.68846053228246),-73.97634861985841,40.68846053228246
166,"Block 2000, Block Group 2, Census Tract 33, Kings County, New York",544,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470033002000,12,POINT (-73.97729746771208 40.68865402351499),-73.97729746771208,40.688654023514985
167,"Block 2001, Block Group 2, Census Tract 33, Kings County, New York",350,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470033002001,8,POINT (-73.97811762179748 40.68883896874306),-73.97811762179748,40.68883896874306
168,"Block 2002, Block Group 2, Census Tract 33, Kings County, New York",360,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470033002002,8,POINT (-73.97895473778232 40.68904649493619),-73.97895473778232,40.689046494936186
169,"Block 2003, Block Group 2, Census Tract 33, Kings County, New York",582,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470033002003,13,POINT (-73.97988284589542 40.6892506219738),-73.97988284589542,40.6892506219738
170,"Block 2006, Block Group 2, Census Tract 33, Kings County, New York",36,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470033002006,1,POINT (-73.98193733603858 40.68952891478616),-73.98193733603858,40.68952891478616
171,"Block 2008, Block Group 2, Census Tract 33, Kings County, New York",1219,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470033002008,26,POINT (-73.97875843667278 40.68766180699657),-73.97875843667278,40.68766180699657
172,"Block 2009, Block Group 2, Census Tract 33, Kings County, New York",772,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470033002009,17,POINT (-73.97978056033929 40.68800202866149),-73.9797805603393,40.688002028661494
173,"Block 2011, Block Group 2, Census Tract 33, Kings County, New York",107,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470033002011,3,POINT (-73.97786853546268 40.68736043092137),-73.97786853546268,40.687360430921366
174,"Block 1000, Block Group 1, Census Tract 35, Kings County, New York",446,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470035001000,10,POINT (-73.97629045738903 40.68608120954783),-73.97629045738903,40.68608120954783
175,"Block 1001, Block Group 1, Census Tract 35, Kings County, New York",414,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470035001001,9,POINT (-73.97762048190182 40.6860059639291),-73.97762048190182,40.6860059639291
176,"Block 1002, Block Group 1, Census Tract 35, Kings County, New York",572,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470035001002,13,POINT (-73.97831632987962 40.68567604232492),-73.97831632987962,40.68567604232492
177,"Block 1002, Block Group 1, Census Tract 35, Kings County, New York",572,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470035001002,13,POINT (-73.97831632987962 40.68567604232492),-73.97831632987962,40.68567604232492
178,"Block 2000, Block Group 2, Census Tract 35, Kings County, New York",141,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470035002000,3,POINT (-73.97473234797182 40.68653326518668),-73.97473234797182,40.68653326518668
179,"Block 2001, Block Group 2, Census Tract 35, Kings County, New York",347,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470035002001,8,POINT (-73.97485376724833 40.68591138785125),-73.97485376724833,40.68591138785125
180,"Block 2002, Block Group 2, Census Tract 35, Kings County, New York",482,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470035002002,11,POINT (-73.97460598702148 40.68469444715144),-73.97460598702148,40.684694447151436
181,"Block 1000, Block Group 1, Census Tract 37, Kings County, New York",31,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470037001000,1,POINT (-73.98084246883977 40.6882019567085),-73.98084246883977,40.6882019567085
